State,Bill Summary,Date of Enactment,Economic,Public Health,Adopted?
Kentucky,SJR 246  Directs the Cabinet for Health and Family Services to assess Kentucky's preparedness to address the coronavirus and report to the General Assembly. Pending.,,TRUE,TRUE,FALSE
Kentucky,"SR 296  A resolution honoring the teachers, classified employees, bus drivers, janitorial/custodial staff, and other individuals who are delivering meals to Kentucky's students while schools are closed due to the coronavirus pandemic. Adopted.",19-Mar-20,TRUE,TRUE,TRUE
Kentucky,SR 321  A resolution honoring Kentucky Mist Distillery for its help during the COVID-19 pandemic. Adopted.,14-Apr-20,FALSE,TRUE,TRUE
Kentucky,SR 323  Resolution honoring the late American singer-songwriter John Prine. Adopted.,15-Apr-20,FALSE,FALSE,TRUE
Kentucky,"SR 332  Commends Governor Andy Beshear, the entire Executive Branch, Kentucky's mayors and their administrations, health care workers, grocery store employees, sanitation personnel, court personnel, school district workers, truck drivers and warehouse workers, the entire staff of the Legislation Research Commission, and all other Kentuckians who have courageously served their fellow citizens during the COVID-19 crisis. Adopted.",15-Apr-20,TRUE,TRUE,TRUE
Louisiana,SR 21  Requests the Board of Regents and the postsecondary education management boards to adopt a flexible and holistic admissions policy for summer and fall 2020 semesters due to coronavirus. Pending.,,FALSE,FALSE,FALSE
Louisiana,SCR 22  Requests the State Board Elementary and Secondary Education to suspend statewide standardized assessments for the 2019-2020 school year due to COVID-19. Pending.,,FALSE,FALSE,FALSE
Louisiana,SCR 31  Requests the Department of Economic Development and the Department of Revenue to develop an incentive package that will make Louisiana the domestic prescription drug manufacturing leader for the United States. Pending. ,,TRUE,FALSE,FALSE
Louisiana,SCR 33  Temporarily suspends video draw poker device operation fees due to mandatory closure of establishments in response to coronavirus pandemic. Pending. ,,TRUE,TRUE,FALSE
Louisiana,SCR 52  Requests the Board of Regents and the postsecondary education management boards to adopt a flexible and holistic admissions policy for summer and fall semesters due to coronavirus. Pending.,,FALSE,FALSE,FALSE
Louisiana,"HR 20  Urges and requests Attorney General Jeff Landry to ensure a swift, effective, and unified response to price gouging. Pending. ",,FALSE,TRUE,FALSE
Louisiana,HCR 22  Urges and requests the Public Service Commission to temporarily prohibit energy and water companies from disconnecting services. Pending.,,TRUE,TRUE,FALSE
Louisiana,"HCR 23  Suspends laws regarding legal deadlines, including prescription and preemption, in recognition of the effects of the COVID-19 outbreak. Pending.",,FALSE,TRUE,FALSE
Louisiana,"HCR 25  Provides for the suspension of all civil prescriptive, preemptive, filing, and other deadlines in response to the COVID-19 Public Health Emergency declared by the Governor. Pending.",,TRUE,TRUE,FALSE
Louisiana ,HCR 27  Provides consent for the adjournment of the 2020 Regular Session of the Legislature for a period longer than three days to minimize the spread of COVID-19. Adopted.,16-Mar-20,TRUE,TRUE,TRUE
Louisiana,HCR 31  Suspends provision of law capping amount of revenue which can be spent on in-state advertising. Pending.,,FALSE,FALSE,FALSE
Louisiana,"HCR 34  Suspends the severance taxes levied on oil, natural gas, distillate and condensate. Pending. ",,TRUE,FALSE,FALSE
Louisiana,HCR 39  Temporarily suspends the payment of video draw poker device operation fees due to the closure of licensed establishments as a result of Coronavirus disease. Pending. ,,TRUE,TRUE,FALSE
Louisiana,HCR 40  Directs the Department of Revenue to develop data on the projected impact the coronavirus pandemic will have on state business revenue and on net operating loss carry forward tax deductions for future tax filings. Pending. ,,TRUE,TRUE,FALSE
Louisiana,HCR 43  Suspends the corporation franchise tax levied on domestic and foreign corporations and the initial tax levied on certain business entities subject to the corporation franchise tax in an effort to mitigate some financial losses suffered by businesses. Pending. ,,TRUE,FALSE,FALSE
Louisiana,HCR 46  Requests the Department of Public Safety and Corrections to study certain impacts as a result of coronavirus. Pending.,,FALSE,TRUE,FALSE
Louisiana,HCR 47  Requests the office of juvenile justice to study the impacts of coronavirus on its operations. Pending.,,FALSE,FALSE,FALSE
Louisiana,HCR 51  Requests the study of the designation of a business as non-essential during the coronavirus emergency. Pending.,,TRUE,TRUE,FALSE
Louisiana,HCR 54  Expresses the intent of the legislature that the exercise of religious freedom shall be protected during a state of emergency. Pending.,,FALSE,TRUE,FALSE
Louisiana,"HCR 58  Suspends certain provisions Revised Statutes relative to the governor's authority to declare an emergency, disaster, or public health emergency. Pending.",,FALSE,TRUE,FALSE
Louisiana,"HCR 70  Expresses support for the State and Municipal Aid for Recovery and Transition (SMART) Fund, proposed for the purpose of helping states and local governments respond to the current public health and economic crisis. Pending.  ",,TRUE,TRUE,FALSE
Louisiana,"HCR 72  Suspends individual and corporate income taxes; income taxes on estates or trusts; corporation franchise taxes, including the initial tax levied on certain corporations and entities; state sales and use taxes; severance taxes; and state excise taxes levied on alcoholic beverages, tobacco products, gasoline, diesel fuels, and special fuels for a certain period of time. Pending.",,TRUE,FALSE,FALSE
Louisiana,HCR 73  Requests an update from the Department of Health and the Division of Administration on efforts to establish an application or system to track the incidence and spread of Coronavirus disease 2019. Pending.,,FALSE,TRUE,FALSE
Louisiana,HCR 74  Requests that CARES Act funding be made available to the state for testing and be distributed to healthcare systems. Pending.,,TRUE,TRUE,FALSE
Louisiana,HCR 75  Requests the Workforce Investment Council and Occupational Forecasting Conference to immediately work with private sector experts to assess short-term and long-term workforce implications and opportunities resulting from Coronavirus disease 2019. Pending.,,TRUE,TRUE,FALSE
Louisiana,HB 670  Provides relative to the criteria and amenity requirements for qualified truck stops. Pending.,,TRUE,FALSE,FALSE
Louisiana,SB 426  Requires health insurance coverage for COVID-19 diagnostic testing. Pending.,,TRUE,TRUE,FALSE
Louisiana,SB 445  Provides relative to limitation of civil liability for medical personnel and healthcare providers during public health emergency. Pending. ,,TRUE,TRUE,FALSE
